id,title,artist_display,date_display,place_of_origin,category_titles,description,medium_display,dimensions,provenance_text,exhibition_history,publication_history,credit_line,department_title,style_title,artwork_type_title,technique_titles,subject_titles,image_url,image_path
32333,Cascades through Autumn Foliage,"Jiang Eshi (Chiang Er-shih; Chinese, 1913-1972)",20th century,China,Arts of Asia,"<p>For most of his paintings, Jiang Eshi used monochrome ink and light-green and brown pigments, continuing the tradition of Chinese literati painting. This work, however, depicts bright red and yellow autumn foliage against a cascading waterfall. The artist chose a bold palette for rendering his rhythmic dots, and he used different levels of saturation throughout the landscape to evoke a sense of moisture and depth.</p>
",Ink and color on silk,overall: 159.6 × 94.8 cm (62 13/16 × 37 5/16 in.); painting: 121.5 × 88 cm (47 13/16 × 34 5/8 in.),,,,Gift of the Joseph and Helen Regenstein Foundation,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/75823048-108c-ee8c-58c6-6021de7c0bde/full/843,/0/default.jpg",chinese_art_images\1897.jpg
32532,Camel and Rider,China,"Tang dynasty (618–907), first half of 8th century",China,Silk Road Chicago; Arts of Asia; Arts of Asia 100,"<p>Sculptors of tomb figures keenly observed and then skillfully rendered in clay the caravans of Bactrian camels. These animals were led by grooms who hailed from the Taklamakan Desert located in China’s northwestern border regions. In Tang-dynasty  China,  camels  were  novelties,  considered auspicious because their packs carried valuable goods from the West.</p>
",Earthenware with three-color (sancai) lead glazes,86.3 × 66 × 25.5 cm (34 × 26 × 10 in.),,,,Gift of Bertha Palmer Thorne,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/9a0116bf-125f-cbba-0ef0-06ae5a07d481/full/843,/0/default.jpg",chinese_art_images\1898.jpg
32538,Grain Vessel (Gui),China,"Late Shang/early Western Zhou dynasty, 11th century B.C.",China,Arts of Asia,"<p>A monster mask (<em>taotie</em>) spreads boldly across this vessel, conforming to its bulging contour. While showing some stylistic features of slightly earlier manufacture, this vessel's heavy handles and the spiny dragons beneath the mouth rim are characteristic of bronzes of the early Western Zhou dynasty (c. 1050-771 B.C.).</p>
<p>The cruciform emblem enclosing the top character of the inscription is read <em>ya</em>. This emblem is thought to bear some relation to family names, although its exact meaning remains problematic.</p>
",Bronze,17.5 × 23 cm (6 3/4 × 9 1/8 in.); Diam.: 23.2 cm (9 1/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/0fdc02fa-f564-d645-c9f8-41e587b74cd7/full/843,/0/default.jpg",chinese_art_images\1899.jpg
32539,Weight in the Form of Nestled Birds,China,"Tang dynasty, 618–907",China,Arts of Asia,"<p>This small gilt-bronze sculpture captures the tender image of two birds nestled against each other. Their interlocking claws and tail feathers on the front side, along with the overlapping wings on the reverse, create a strong sense of liveliness and intimacy. This object might have functioned as a sleeve weight, which was used in burials to anchor the sleeve of the deceased.</p>
",Gilt bronze,W.: 5.4 cm (2 1/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/f32b7a12-4cd1-2711-28e1-10078bb58e28/full/843,/0/default.jpg",chinese_art_images\1900.jpg
32546,Miniature Jar (Guan),China,Tang dynasty (618–906 CE),China,Arts of Asia,A work made of gilt bronze.,Gilt bronze,3 × 4.1 cm (1 3/16 × 1 5/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/df59dd1c-742e-7510-00a6-9b86f5d3ca57/full/843,/0/default.jpg",chinese_art_images\1901.jpg
32552,Miniature Wine Jar (Hu),China,Han dynasty (206 BCE - 220 CE),China,Arts of Asia,A work made of gilt bronze.,Gilt bronze,5.4 × 3.3 cm (2 1/8 × 1 1/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/348cecde-17cd-89ee-0e0a-f4e152b6f5a6/full/843,/0/default.jpg",chinese_art_images\1902.jpg
32554,Miniature Wine Jar (Hu),China,"Tang dynasty (618–906), 8th century",China,Arts of Asia,A work made of gilt bronze.,Gilt bronze,5.3 × 4.3 × 3.1 cm (2 1/16 × 1 11/16 × 1 1/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/0264d19e-b15c-b2d0-f50e-8db44309de1e/full/843,/0/default.jpg",chinese_art_images\1903.jpg
32631,Mountain-Shaped Incense Burner,China,"Han dynasty (206 BCE–220 CE), 100 BCE–100 CE",China,Arts of Asia,"<p>During the Han dynasty, fantastical beliefs in immortality and exotic lands inspired the earliest three-dimensional landscapes.  The conical lid of this incense burner, shaped like towering peaks, is associated with the mountainous Isles of the Blessed.  These islands were described as the realm of immortal beings (xian) in the myth, superstition, and magic widespread in Han Dynasty Religion.  Fragrant smoke wafting through holes in the lid of this incense burner would evoke such a mist-shrouded utopia.</p>
",Bronze,21.3 × 19.4 cm (8 3/8 × 7 1/8 in.); Diam.: 19.4 cm (7 1/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/6276c0e8-e91a-c21b-ea8d-aa75b12a5c7a/full/843,/0/default.jpg",chinese_art_images\1904.jpg
32634,Globular Jar,China,"Tang dynasty (618–906), first half of 8th century",China,Arts of Asia,A work made of earthenware with amber glaze.,Earthenware with amber glaze,16.9 × 20.8 cm (6 5/8 × 8 3/16 in.); Diam.: 20.8 cm (8 3/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/63232b1f-7635-92cc-4048-7cea958fda8c/full/843,/0/default.jpg",chinese_art_images\1905.jpg
32637,Folding Chair,China,Qing dynasty (1644-1911),China,Arts of Asia,,"Raffia, lacquer on wood",82.6 × 40.7 cm (32 1/2 × 16 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,,Furniture,,furniture,,
32640,"Puxian, the Bodhisattva of Benevolence","Artist unknown
Chinese","Yuan dynasty (1279–1368), 14th century",China,Arts of Asia,A work made of framed banner; ink and colors on silk.,Framed banner; ink and colors on silk,59.1 × 31.7 cm (23 1/4 × 12 1/2 in.),,,"Arhives of Asian Art, vol. 24, (1970/1971), pp. 86-117.",James W. and Marilynn Alsdorf Collection,Arts of Asia,Chinese (culture or style),Painting,,,"https://www.artic.edu/iiif/2/b963b35d-fe68-ba34-91b4-c4e8a0755f87/full/843,/0/default.jpg",chinese_art_images\1906.jpg
32643,"Bowl with Mandarin Ducks, Cranes, Auspicious Creatures, and Stylized Flowers",China,"Ming dynasty (1368–1644), first half of 16th century",China,Arts of Asia,A work made of cloisonne enamel.,Cloisonne enamel,11.5 × 21.7 cm (4 1/2 × 8 1/2 in.); Diam.: 21.7 cm (8 1/2 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,,Vessel,cloisonné,,"https://www.artic.edu/iiif/2/af11a364-a3e1-b1db-77b0-97fbc3c1bbe0/full/843,/0/default.jpg",chinese_art_images\1907.jpg
32645,Blue-and-White Stem Cup,China,"Qing dynasty (1644–1911), Kangxi period",China,Arts of Asia,A work made of porcelain painted in underglaze blue.,Porcelain painted in underglaze blue,7.2 × 11.3 cm (2 13/16 × 4 7/16 in.); Diam.: 11.3 cm (4 7/16 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/055cf7be-5db8-2cf6-c944-3919c9180b22/full/843,/0/default.jpg",chinese_art_images\1908.jpg
32647,Openwork Leaf-Shaped Stand,China,Qing dynasty (1644–1911),China,Arts of Asia,A work made of porcelain with underglaze openwork decoration.,Porcelain with underglaze openwork decoration,7.5 × 8 × 3.5 cm (3 × 3 1/8 × 1 3/8 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/6e5d6650-7c88-0347-f53f-aeba15bd8513/full/843,/0/default.jpg",chinese_art_images\1909.jpg
32650,Blue-and-White Box,China,"Ming dynasty (1368-1644), 17th century",China,Arts of Asia,A work made of porcelain painted in underglaze blue.,Porcelain painted in underglaze blue,4.7 × 9.5 × 6.5 cm (1 7/8 × 3 3/4 × 2 1/2 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,,Vessel,,,"https://www.artic.edu/iiif/2/6cf7a93a-c9b4-ef29-80f5-f9915c9f5e3b/full/843,/0/default.jpg",chinese_art_images\1910.jpg
32653,Cup with a Bird on a Plum Blossom Branch,China,Qing dynasty (1644–1911),China,Arts of Asia,,Porcelain painted in overglaze enamels,3.5 × 6.6 cm (1 3/8 × 2 5/8 in.); Diam.: 6.6 cm (2 5/8 in.),,,,James W. and Marilynn Alsdorf Collection,Arts of Asia,,Vessel,,,,
32813,Snuff Bottle with Birds on Trees,China,Qing dynasty (1644–1911),China,Arts of Asia,A work made of cloisonne.,Cloisonne,,,,,Gift of Dr. and Mrs. Harold Weiss,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/164e3755-47b2-0db6-e455-875d63c3e38e/full/843,/0/default.jpg",chinese_art_images\1911.jpg
32822,Birf on Flowering Plum Branch,"Attributed to Zhu Da (Chinese, 1626-c.1705)",Unknown,China,Arts of Asia,A work made of hanging scroll; ink on paper.,Hanging scroll; ink on paper,74.3 × 33.5 cm (29 1/4 × 13 3/16 in.),,,,Gift of Mrs. Joseph Regenstein,Arts of Asia,,Painting,,,"https://www.artic.edu/iiif/2/abcc6beb-33b8-e090-cd47-a779f25bc86c/full/843,/0/default.jpg",chinese_art_images\1912.jpg
32945,Amphora with Three Dragon-Shaped Handles,China,"Tang dynasty (618–907), 8th century",China,Arts of Asia,"<p>The dragon, with a scaly serpentine body, large whiskered head, and feet with sharp claws, is a supernatural creature that represents strength and goodness. The appearance of the dragon is considered a sign of good luck. Early depictions of the dragon are associated with water and rain, and are symbols of fertility and fecundity. The dragon came to represent the emperor, imperial power, and authority.</p>
",Stoneware with yellowish-white glaze,35.9 × 18.4 cm (14 1/8 × 7 1/4 in.); Diam.: 18.4 cm (7 1/4 in.),,,,Dr. Edith B. Farnsworth Collection,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/5df8c7ff-30ba-94ca-7945-88d9cbe4032f/full/843,/0/default.jpg",chinese_art_images\1913.jpg
33089,Chrysanthemum Dish,China,"Qing dynasty (1644–1911), Yongzheng reign mark and period (1723–35)",China,Arts of Asia,A work made of glazed porcelain.,Glazed porcelain,3.7 × 17.6 cm (1 7/16 × 6 15/16 in.); Diam.: 17.6 cm (6 15/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/29312b14-e740-6ec9-6ddd-de41aab9c105/full/843,/0/default.jpg",chinese_art_images\1914.jpg
33092,Goat,China,1st century,China,Arts of Asia,A work made of bronze.,Bronze,H.: 2.6 cm (1 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/de49a52b-98c2-728c-0e77-9a1c6826c4f7/full/843,/0/default.jpg",chinese_art_images\1915.jpg
33098,Cong,China,"Neolithic period, Liangzhu culture, c. 3300-2400 B.C.",China,Arts of Asia,A work made of jade.,Jade,8.3 × 13.9 cm (3 1/4 × 5 1/2 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/ed0a6cfb-4264-0898-d151-2548ffc0f720/full/843,/0/default.jpg",chinese_art_images\1916.jpg
3316,Mirror with Images of Daoist Deities,"China 
probably from Zhejiang province","Eastern Han dynasty (25–220 CE),
2nd or 3rd century CE",China,Arts of Asia,"<p>Mirrors of the Han dynasty were designed to procure blessings of longevity for the living and to guide the soul of the deceased toward immortal bliss.  The images cast on the back of this mirror figured prominently in the quest for immortality that pervaded Han China. Two venerated deities that were later incorporated into the Taoist pantheon—the Queen Mother of the West (Xi Wang Mu) and the King Father of the East (Dong Wang Kong)—are seated opposite the central knob. Each is attended by immortals, identified by their whisks.  Horse-drawn chariots may be interpreted as vehicles to escort the soul on its journey between this world and the next.</p>
",Bronze,20.6 × 0.6 cm (8 1/8 × 1/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/fd9da8f4-8b0f-2621-49e0-6f237bf9be50/full/843,/0/default.jpg",chinese_art_images\1917.jpg
3330,Basin,China,"Western Zhou dynasty ( 1046–771 BC ), 9th/7th century B.C.",China,Arts of Asia,"<p>Squatting male and female figures support this basin; dragon-shaped handles bite at its rim. Such sculptural features enliven the silhouettes of late Western Zhou vessels, although their surface decor often reflects less vitality. The simple, ribbonlike bands encircling the basin have been dramatically abstracted from components of earlier monster masks.</p>
",Bronze,13.7 × 41.8 cm (5 1/2 × 16 1/2 in.); Diam.: 41.8 cm (16 1/2 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/8114214f-f0f8-caf4-08e6-3f098391e597/full/843,/0/default.jpg",chinese_art_images\1918.jpg
3333,Basin with Figural Feet (Lu),China,"Eastern Zhou dynasty, Warring States period (771–222 B.C.), 5th/4th century B.C.",China,Arts of Asia,A work made of bronze.,Bronze,10.9 × 25.8 cm (4 5/16 × 10 1/4 in.); Diam.: 25.8 cm (10 1/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/89fbae16-7cb2-928a-b311-528de1ee18e6/full/843,/0/default.jpg",chinese_art_images\1919.jpg
33933,Bottle Vase with Peony Scrolls,China,"Ming dynasty (1368–1644), late 14th century",China,Arts of Asia,A work made of porcelain painted in underglaze blue.,Porcelain painted in underglaze blue,30 × 15.1 cm (11 7/8 × 6 1/16 in.); Diam.: 15.1 cm (6 1/16 in.),,,,Gift of C. T. Loo,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/ddb066f6-083a-f8b0-17cf-1c0422de929b/full/843,/0/default.jpg",chinese_art_images\1920.jpg
33936,Dragon,China or Mongolia,Han dynasty (206 B.C.–A.D. 220) or later,China,Arts of Asia,A work made of bronze.,Bronze,8.1 × 13.1 × 1.7 cm (3 3/16 × 5 3/16 × 11/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/9599d979-a160-14ed-744e-482623dbfd95/full/843,/0/default.jpg",chinese_art_images\1921.jpg
33942,Dragon,China or Mongolia,Han dynasty (206 B.C.–A.D. 220) or later,China,Arts of Asia,A work made of bronze.,Bronze,8.1 × 12.9 × 1.7 cm (3 3/16 × 5 1/8 × 11/16 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Decorative Arts,,,"https://www.artic.edu/iiif/2/b21b7853-bcdd-451b-654b-c248af68bd3f/full/843,/0/default.jpg",chinese_art_images\1922.jpg
33945,Jar,China,"Tang dynasty (618–907), first half of 8th century",China,Arts of Asia,A work made of earthenware with three-color (sancai) lead glazes.,Earthenware with three-color (sancai) lead glazes,14.2 × 17.4 cm (5 9/16 × 6 7/8 in.); Diam.: 17.4 cm (6 7/8 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/fb8a91b1-0bbb-f00a-02ab-5c58e8b9b480/full/843,/0/default.jpg",chinese_art_images\1923.jpg
33949,Covered Tripod Jar,China,"Tang dynasty (618–907), first half of 8th century",China,Arts of Asia,A work made of earthenware with three-color (sancai) lead glazes.,Earthenware with three-color (sancai) lead glazes,12.2 × 12.7 cm (4 3/16 × 5 in.); Diam.: 12.7 cm (5 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/8a657366-16d3-4e67-5ee7-aa293c4106d8/full/843,/0/default.jpg",chinese_art_images\1924.jpg
33959,Seated Buddha,China,Tang dynasty (618-907CE),China,Arts of Asia,A work made of bronze.,Bronze,H: 11.2cm (4 3/8 in.) (with flanges); diameter of base: 4.5 cm (1 3/4 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/5860ea9a-23c9-ae5e-e55a-9bed02361ddd/full/843,/0/default.jpg",chinese_art_images\1925.jpg
33964,"Bodhisattva in ""Thrice Bent"" Pose (Tribhanga)",China,"Sui or early Tang dynasty, early 7th century",China,Arts of Asia,A work made of gilt copper alloy.,Gilt copper alloy,,,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/613b6b64-7551-fd7c-4ae1-289411a086fd/full/843,/0/default.jpg",chinese_art_images\1926.jpg
33981,Belt buckle,China,c. Tang dynasty (618-907CE),China,Arts of Asia,A work made of bronze.,Bronze,"1 7/16 x 1 6/16"" x 5/16""  2 6/8 x 1 6/16 x 5/16",,,,Clarence Buckingham Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/5de7bf8c-e8b1-ab2a-ee3b-21fadfb703ef/full/843,/0/default.jpg",chinese_art_images\1927.jpg
33982,Belt buckle,China,Tang dynasty (618-907CE),China,Arts of Asia,A work made of bronze.,Bronze,,,,,Clarence Buckingham Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/c0d37223-1100-e3a0-2458-8ebf6268a980/full/843,/0/default.jpg",chinese_art_images\1928.jpg
33983,Belt buckle,China,Tang dynasty (618-907CE),China,Arts of Asia,A work made of bronze.,Bronze,,,,,Clarence Buckingham Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/9e03b787-12e7-500d-d165-351a4a13b471/full/843,/0/default.jpg",chinese_art_images\1929.jpg
33997,Section of a Buddhist Pagoda,China,"Tang dynasty (A.D. 618–907), dated 724",China,Arts of Asia,"<p>These two stone slabs originally formed the first story of a miniature Buddhist pagoda, which was elevated on a tiered base. Many such pagodas, usually standing seven or nine stories tall, are preserved from the eighth century in northern China.</p>
<p>Now separated for display, these slabs were once tightly aligned to form one chamber whose interior was visible only though a canopied doorway cut into the front slab. Dynamic guardians, flying <em>apsaras</em> (heavenly beings), writhing dragons, and an ogre mask protect this doorway, which opens into a sacred space.  The Buddha, seated in the center, is flanked by two bodhisattvas (compassionate saintly beings) holding lotus flowers. The bodhisattvas' fluid postures, which echo those of sensual images from contemporary Indian art, distinguish many Buddhist sculptures of early-eighth-century China.</p>
<p>A long inscription, carved into the left side of both slabs, states that the family of Jia Heida commissioned this pagoda in honorable devotion to his deceased parents. Replete with Buddhist metaphors and allusions to the Buddha s life, this text opens with a bleak perspective on the physical world and then praises both Buddhist teachings of spiritual redemption and secular values of Chinese filial devotion. The inscription closes with a prayer extolling Buddhist principles.</p>
<p>The back of the rear slab is incised with images of two brothers, the bodhisattvas of medicine, who vow to heal the sick. The elder brother (left) holds a bowl containing a lotus flower, which symbolizes medicine; the younger brother (right) joins his hands in prayer. A small figure in the lower-left corner, who reaches out with one arm, as if pleading for medicine, may represent a faithful devotee. Inscriptions along the far-left and far-right edges identify the patron of these images as Konghui, a Buddhist nun. Inscriptions to the left of both brothers offer praise to the bodhisattvas.</p>
",Limestone,66 × 43.2 × 41.9 cm (26 × 17 × 16 1/2 in.),,,,Lucy Maud Buckingham Collection,Arts of Asia,Chinese (culture or style),Sculpture,,,"https://www.artic.edu/iiif/2/6f5fa380-52da-965b-cc60-6baa129a18d6/full/843,/0/default.jpg",chinese_art_images\1930.jpg
