subject,predicate,object
8838,尺寸是,高×宽×深（整体）：39×5.2×3厘米（15又3/8×2又1/16×1又3/16英寸）
8838,现藏博物馆是,史密森尼学会
8838,来源地是,中国
8838,类型是,仪式用品
8838,媒介是,玉
8839,尺寸是,H x W: 21.9 x 35.9 厘米 (8 5/8 x 14 1/8 英寸)
8839,现藏博物馆是,史密森尼学会
8839,来源地是,中国
8839,类型是,玩具与娱乐
8839,媒介是,木材与棉花
8837,尺寸是,高 x 宽 x 深（整体）：1.8 x 2.9 x 2.8 厘米（11/16 x 1 1/8 x 1 1/8 英寸）
8837,现藏博物馆是,史密森尼学会
8837,来源地是,中国
8837,类型是,珠宝与饰品
8837,媒介是,玉？
8836,尺寸是,H x W：7.1 x 1.9 厘米（2 13/16 x 3/4 英寸）
8836,现藏博物馆是,史密森尼学会
8836,来源地是,中国
8836,类型是,工具和设备
8836,媒介是,烟灰与胶水混合金粉和漆
8841,尺寸是,W（总宽度）：12.7厘米（5英寸）
8841,现藏博物馆是,史密森尼学会
8841,来源地是,中国湖南省长沙市
8841,类型是,武器与装备
8844,尺寸是,高 x 宽 x 深（整体）：3 x 7.2 x 0.2 厘米（1 3/16 x 2 13/16 x 1/16 英寸）
8844,现藏博物馆是,史密森尼学会
8844,来源地是,中国
8844,类型是,珠宝与饰品
8844,媒介是,玉
8842,尺寸是,高 x 宽：21.9 x 9.9 厘米（8 5/8 x 3 7/8 英寸）
8842,现藏博物馆是,史密森尼学会
8842,来源地是,中国河南省
8842,类型是,武器与装备
8842,媒介是,青铜
8846,尺寸是,高 x 宽 x 深（整体）：2.8 x 3.9 x 3.9 厘米（1 1/8 x 1 9/16 x 1 9/16 英寸）
8846,现藏博物馆是,史密森尼学会
8846,来源地是,中国
8846,类型是,仪式用品
8846,媒介是,玉？
8843,尺寸是,高x宽x深：35.3 x 15.6 x 12厘米（13 7/8 x 6 1/8 x 4 3/4英寸）
8843,现藏博物馆是,史密森尼学会
8843,来源地是,中国
8843,类型是,雕塑
8843,媒介是,釉面黏土
8848,现藏博物馆是,史密森尼学会
8848,来源地是,中国
8848,类型是,船只
8848,媒介是,透明釉下钴料瓷器
8845,尺寸是,高 x 宽 x 深：5.9 x 5.1 x 0.6 厘米（2 5/16 x 2 x 1/4 英寸）
8845,现藏博物馆是,史密森尼学会
8845,来源地是,安阳，可能位于中国河南省
8845,类型是,仪式用品
8845,媒介是,玉（蛇纹石）
8847,尺寸是,高×宽×深（整体）：2 × 7.5 × 0.3 厘米（13/16 × 2 15/16 × 1/8 英寸）
8847,现藏博物馆是,史密森尼学会
8847,来源地是,中国
8847,类型是,珠宝与饰品
8847,媒介是,玉
8851,尺寸是,高×宽×深：3.8×4.5×4.5厘米（1½×1¾×1¾英寸）
8851,现藏博物馆是,史密森尼学会
8851,来源地是,中国浙江省龙泉市
8851,类型是,船只
8851,媒介是,官釉炻器
8849,尺寸是,高x宽x深（整体）：2.8 x 2.7 x 0.5厘米（1 1/8 x 1 1/16 x 3/16英寸）
8849,现藏博物馆是,史密森尼学会
8849,来源地是,中国
8849,类型是,珠宝与饰品
8849,媒介是,玉
8850,尺寸是,高×直径：6 × 5.4 厘米（2 3/8 × 2 1/8 英寸）
8850,现藏博物馆是,史密森尼学会
8850,来源地是,中国河北省或河南省
8850,类型是,船只
8850,媒介是,瓷质炻器
8850,媒介是,饰以透明象牙色调釉
8853,尺寸是,高 x 宽（整体）：11.7 x 5.5 厘米（4 5/8 x 2 3/16 英寸）
8853,现藏博物馆是,史密森尼学会
8853,来源地是,中国
8853,类型是,珠宝与饰品
8853,媒介是,玻璃
8854,尺寸是,高 x 宽 x 深（整体）：5 x 2.9 x 1.2 厘米（1 15/16 x 1 1/8 x 1/2 英寸）
8854,现藏博物馆是,史密森尼学会
8854,来源地是,中国
8854,类型是,珠宝与饰品
8854,媒介是,玉
8852,尺寸是,高 x 直径：10.6 x 20.7 厘米（4 3/16 x 8 1/8 英寸）
8852,现藏博物馆是,史密森尼学会
8852,来源地是,可能为中国河南省临汝窑
8852,类型是,船只
8852,媒介是,绿钧釉炻器
8855,尺寸是,高×宽：5 × 3.5厘米（1又15/16 × 1又3/8英寸）
8855,现藏博物馆是,史密森尼学会
8855,来源地是,中国
8855,类型是,船只
8855,媒介是,透明釉下钴料瓷器
8857,现藏博物馆是,史密森尼学会
8857,来源地是,中国江西省景德镇
8857,类型是,船只
8857,媒介是,透明釉下钴料瓷器
8858,尺寸是,W（总宽度）：11.1厘米（4 3/8英寸）
8858,现藏博物馆是,史密森尼学会
8858,来源地是,中国长沙墓北门
8858,类型是,仪式用品
8858,媒介是,玻璃
8856,尺寸是,高 x 宽：66 x 25.3 厘米（26 x 9 15/16 英寸）
8856,现藏博物馆是,史密森尼学会
8856,来源地是,中国
8856,类型是,雕塑
8856,媒介是,无釉陶器
8856,媒介是,留有石膏和颜料的痕迹
8859,现藏博物馆是,史密森尼学会
8859,来源地是,中国江西省景德镇
8859,类型是,船只
8859,媒介是,透明釉下钴料瓷器
8860,现藏博物馆是,史密森尼学会
8860,来源地是,中国江西省景德镇
8860,类型是,船只
8860,媒介是,透明釉下钴彩瓷器
8861,现藏博物馆是,史密森尼学会
8861,来源地是,中国江西省景德镇
8861,类型是,船只
8861,媒介是,透明釉下钴料瓷器
8865,现藏博物馆是,史密森尼学会
8865,来源地是,中国
8865,类型是,船只
8863,尺寸是,高 x 宽 x 深（整体尺寸）：2.9 x 2.9 x 0.6 厘米（1 1/8 x 1 1/8 x 1/4 英寸）
8863,现藏博物馆是,史密森尼学会
8863,来源地是,中国
8863,类型是,雕塑
8863,媒介是,玉
8864,尺寸是,高 x 宽：36.1 x 14.2 厘米（14 3/16 x 5 9/16 英寸）
8864,现藏博物馆是,史密森尼学会
8864,来源地是,中国
8864,类型是,雕塑
8864,媒介是,木头
8862,尺寸是,高×直径（整体）：0.3×4.4厘米（1/8×1 3/4英寸）
8862,现藏博物馆是,史密森尼学会
8862,来源地是,中国
8862,类型是,仪式用品
8862,媒介是,玉
8866,尺寸是,高 x 直径（整体）：5.4 x 2.9 厘米（2 1/8 x 1 1/8 英寸）
8866,现藏博物馆是,史密森尼学会
8866,来源地是,中国
8866,类型是,珠宝与饰品
8866,媒介是,青铜
8866,媒介是,岩石水晶
8866,媒介是,纤维
8868,现藏博物馆是,史密森尼学会
8868,来源地是,中国
8868,类型是,船只
8868,媒介是,透明釉下钴料瓷器
8867,尺寸是,H x W (a): 173 x 86 厘米 (68 1/8 x 33 7/8 英寸)
8867,现藏博物馆是,史密森尼学会
8867,来源地是,中国
8867,类型是,摩擦
8867,媒介是,纸上墨迹
8869,现藏博物馆是,史密森尼学会
8869,来源地是,中国浙江省杭州市郊坛下窑址
8869,类型是,船只
8869,媒介是,官釉炻器
8870,尺寸是,H x W：11.4 x 12.2 厘米（4 1/2 x 4 13/16 英寸）
8870,现藏博物馆是,史密森尼学会
8870,来源地是,中国
8870,类型是,珠宝与饰品
8870,媒介是,青铜
8871,尺寸是,高 x 宽 (1): 136.5 x 113.7 厘米 (53 3/4 x 44 3/4 英寸)
8871,现藏博物馆是,史密森尼学会
8871,来源地是,中国河北省响堂山
8871,类型是,摩擦
8871,媒介是,纸上墨迹
8872,尺寸是,高 x 直径：31.6 x 33.4 厘米（12 7/16 x 13 1/8 英寸）
8872,现藏博物馆是,史密森尼学会
8872,来源地是,中国山西省
8872,类型是,船只
8872,媒介是,铁釉炻器
8873,现藏博物馆是,史密森尼学会
8873,来源地是,中国江西省景德镇
8873,类型是,船只
8873,媒介是,透明釉下钴料瓷器
8874,尺寸是,高 x 宽（整体）：6.7 x 5.1 厘米（2 5/8 x 2 英寸）
8874,现藏博物馆是,史密森尼学会
8874,来源地是,中国长沙墓北门
8874,类型是,船只
8877,尺寸是,高 x 宽（整体）：2.5 x 2.9 厘米（1 x 1 1/8 英寸）
8877,现藏博物馆是,史密森尼学会
8877,来源地是,中国长沙墓北门
8877,类型是,船只
8876,尺寸是,高 x 宽：9 x 1.8 厘米（3 9/16 x 11/16 英寸）
8876,现藏博物馆是,史密森尼学会
8876,来源地是,中国
8876,类型是,工具与设备
8876,媒介是,烟灰与胶水混合金粉和漆
8875,尺寸是,高x宽x深（整体）：2.6 x 2.5 x 1.3厘米（1 x 1 x 1/2英寸）
8875,现藏博物馆是,史密森尼学会
8875,来源地是,中国
8875,类型是,珠宝与饰品
8875,媒介是,玉
8878,尺寸是,高 x 宽 x 深：1.3 x 1.2 x 1.7 厘米（1/2 x 1/2 x 11/16 英寸）
8878,现藏博物馆是,史密森尼学会
8878,来源地是,中国
8878,类型是,珠宝与饰品
8878,媒介是,琥珀
8879,尺寸是,高 x 宽 x 深（含把手）：62 x 27 x 10.5 厘米（24 7/16 x 10 5/8 x 4 1/8 英寸）
8879,现藏博物馆是,史密森尼学会
8879,来源地是,中国
8879,类型是,雕塑
8879,媒介是,灰石
8879,媒介是,纸本水墨
8880,尺寸是,高 x 宽 x 深（整体）：63.7 x 28.8 x 21.8 厘米（25 1/16 x 11 5/16 x 8 9/16 英寸）
8880,现藏博物馆是,史密森尼学会
8880,来源地是,中国
8880,类型是,雕塑
8880,媒介是,镀金青铜
8883,现藏博物馆是,史密森尼学会
8883,来源地是,中国江西省景德镇
8883,类型是,船只
8883,媒介是,透明釉下钴料瓷器
8881,尺寸是,高 x 宽：17.1 x 14.3 厘米（6 3/4 x 5 5/8 英寸）
8881,现藏博物馆是,史密森尼学会
8881,来源地是,中国天津
8881,类型是,船只
8881,媒介是,锡镴
8881,媒介是,绗缝蓝色棉布
8882,尺寸是,高×直径：18.5 × 8.5 厘米（7 5/16 × 3 3/8 英寸）
8882,现藏博物馆是,史密森尼学会
8882,来源地是,中国江西省景德镇
8882,类型是,船只
8882,媒介是,素白釉瓷
8884,尺寸是,高 x 宽：49.3 x 24.4 厘米（19 7/16 x 9 5/8 英寸）
8884,现藏博物馆是,史密森尼学会
8884,来源地是,中国
8884,类型是,雕塑
8884,媒介是,无釉陶器
8884,媒介是,留有石膏和颜料的痕迹
8887,尺寸是,高 x 宽 x 深（整体）：2 x 5 x 0.7 厘米（13/16 x 1 15/16 x 1/4 英寸）
8887,现藏博物馆是,史密森尼学会
8887,来源地是,中国
8887,类型是,珠宝与饰品
8887,媒介是,玉
8889,现藏博物馆是,史密森尼学会
8889,来源地是,中国长沙马王堆汉墓遗址
8889,类型是,天然材料
8889,媒介是,石头
8889,媒介是,陶瓷
8889,媒介是,骨头
8886,尺寸是,高 x 宽 x 深（整体）：4.3 x 3.2 x 1.9 厘米（1 11/16 x 1 1/4 x 3/4 英寸）
8886,现藏博物馆是,史密森尼学会
8886,来源地是,中国
8886,类型是,珠宝与饰品
8886,媒介是,玉
8885,尺寸是,高 x 宽：72.5 x 50.5 厘米（28 9/16 x 19 7/8 英寸）
8885,现藏博物馆是,史密森尼学会
8885,来源地是,中国
8885,类型是,书法
8885,媒介是,纸上墨迹
8888,尺寸是,高×直径：4.3×8.9厘米（1又11/16×3又1/2英寸）
8888,现藏博物馆是,史密森尼学会
8888,来源地是,可能为中国河南省临汝窑
8888,类型是,船舶
8888,媒介是,绿钧釉炻器
8892,尺寸是,W（整体）：2.5厘米（1英寸）
8892,现藏博物馆是,史密森尼学会
8892,来源地是,中国长沙墓北门
8892,类型是,工具与设备
8890,尺寸是,高 x 直径（整体）：0.7 x 4.9 厘米（1/4 x 1 15/16 英寸）
8890,现藏博物馆是,史密森尼学会
8890,来源地是,中国
8890,类型是,珠宝与饰品
8890,媒介是,玉
8891,现藏博物馆是,史密森尼学会
8891,来源地是,中国江西省景德镇
8891,类型是,船只
8891,媒介是,透明釉下钴料瓷器
8893,尺寸是,最大直径：0.3厘米（1/8英寸）
8893,现藏博物馆是,史密森尼学会
8893,来源地是,中国长沙墓北门
8893,类型是,珠宝与饰品
8893,媒介是,玻璃
8898,现藏博物馆是,史密森尼学会
8898,来源地是,中国江西省景德镇
8898,类型是,船只
8897,尺寸是,高 x 宽（整体）：15.2 x 3.2 厘米（6 x 1 1/4 英寸）
8897,现藏博物馆是,史密森尼学会
8897,来源地是,中国长沙墓北门
8897,类型是,武器与军备
8894,尺寸是,H x W：17.4 x 23.4厘米（6 7/8 x 9 3/16英寸）
8894,现藏博物馆是,史密森尼学会
8894,来源地是,中国
8894,类型是,面具
8894,媒介是,青铜
8895,现藏博物馆是,史密森尼学会
8895,来源地是,中国江西省景德镇
8895,类型是,船只
8895,媒介是,透明釉下钴料瓷器
8896,现藏博物馆是,史密森尼学会
8896,来源地是,中国江西省景德镇
8896,类型是,船只
8896,媒介是,透明釉下钴彩瓷器
8900,现藏博物馆是,史密森尼学会
8900,来源地是,中国浙江省上林湖窑址
8900,类型是,船只
8899,现藏博物馆是,史密森尼学会
8899,来源地是,中国
8899,类型是,船只
8899,媒介是,透明釉下钴料瓷器
8902,尺寸是,高 x 宽（整体）：2.1 x 2.5 厘米（13/16 x 1 英寸）
8902,现藏博物馆是,史密森尼学会
8902,来源地是,中国长沙墓北门
8902,类型是,武器与装备
8902,媒介是,绿松石
8901,尺寸是,高 x 直径（整体）：0.6 x 16.5 厘米（1/4 x 6 1/2 英寸）
8901,现藏博物馆是,史密森尼学会
8901,来源地是,中国
8901,类型是,镜子
8901,媒介是,漆铜
8903,现藏博物馆是,史密森尼学会
8903,来源地是,中国
8903,类型是,船只
8903,媒介是,透明釉下钴料瓷器
8904,尺寸是,高 x 宽：24.3 x 21.5 厘米（9 9/16 x 8 7/16 英寸）
8904,现藏博物馆是,史密森尼学会
8904,来源地是,中国
8904,类型是,家具与装饰
8904,媒介是,青铜
8905,尺寸是,直径（总长）：3厘米（1又3/16英寸）
8905,现藏博物馆是,史密森尼学会
8905,来源地是,中国长沙古墓遗址
8905,类型是,玩具与娱乐
8905,媒介是,陶器
8906,尺寸是,高×宽×深（整体）：7.7×2.8×0.3厘米（3 1/16×1 1/8×1/8英寸）
8906,现藏博物馆是,史密森尼学会
8906,来源地是,中国
8906,类型是,珠宝与饰品
8906,媒介是,玉
8907,尺寸是,高 x 宽 x 深（整体）：4.8 x 2.6 x 3 厘米（1 7/8 x 1 x 1 3/16 英寸）
8907,现藏博物馆是,史密森尼学会
8907,来源地是,中国
8907,类型是,珠宝与饰品
8907,媒介是,玉
8908,尺寸是,W（整体）：7.5厘米（2 15/16英寸）
8908,现藏博物馆是,史密森尼学会
8908,来源地是,中国长沙墓北门
8908,类型是,珠宝与饰品
8908,媒介是,玻璃
8909,现藏博物馆是,史密森尼学会
8909,来源地是,中国江西省景德镇
8909,类型是,船只
8909,媒介是,透明釉下钴料瓷器
8910,现藏博物馆是,史密森尼学会
8910,来源地是,中国江西省景德镇
8910,类型是,船只
8910,媒介是,透明釉下钴料瓷器
8911,尺寸是,高x宽x深：1.8 x 1.5 x 1厘米（11/16 x 9/16 x 3/8英寸）
8911,现藏博物馆是,史密森尼学会
8911,来源地是,中国
8911,类型是,珠宝与饰品
8911,媒介是,玉与绿松石
8912,尺寸是,高 x 宽 x 深：8.8 x 2.3 x 2.1 厘米（3 7/16 x 7/8 x 13/16 英寸）
8912,现藏博物馆是,史密森尼学会
8912,来源地是,中国
8912,类型是,珠宝与饰品
8912,媒介是,青铜镶嵌绿松石并镀金
8915,现藏博物馆是,史密森尼学会
8915,来源地是,中国江西省
8915,类型是,船只
8915,媒介是,氧化青瓷釉炻器
8917,现藏博物馆是,史密森尼学会
8917,来源地是,中国江西省景德镇
8917,类型是,船只
8917,媒介是,透明釉下钴料瓷器
8913,创作者是,黄慎
8913,尺寸是,H x W（图像）：102 x 40 厘米（40 3/16 x 15 3/4 英寸）
8913,现藏博物馆是,史密森尼学会
8913,来源地是,中国
8913,类型是,绘画
8913,媒介是,纸本水墨设色
8914,尺寸是,高 x 直径（整体）：1.1 x 1 厘米（7/16 x 3/8 英寸）
8914,现藏博物馆是,史密森尼学会
8914,来源地是,中国
8914,类型是,珠宝与饰品
8914,媒介是,玉
8918,尺寸是,高 x 宽：66.2 x 24.4 厘米（26 1/16 x 9 5/8 英寸）
8918,现藏博物馆是,史密森尼学会
8918,来源地是,中国
8918,类型是,雕塑
8918,媒介是,无釉陶器
8918,媒介是,留有石膏和颜料的痕迹
8919,尺寸是,高 x 宽（整体）：5.5 x 3.2 厘米（2 3/16 x 1 1/4 英寸）
8919,现藏博物馆是,史密森尼学会
8919,来源地是,中国长沙墓北门
8919,类型是,未分类
8916,尺寸是,H x W（图像）：107.4 x 48.6 厘米（42 5/16 x 19 1/8 英寸）
8916,现藏博物馆是,史密森尼学会
8916,来源地是,中国
8916,类型是,绘画
8916,媒介是,裱于板上的挂轴
8916,媒介是,绢本设色
8920,尺寸是,高 x 宽 x 深：0.3 x 9 x 9 厘米（1/8 x 3 9/16 x 3 9/16 英寸）
8920,现藏博物馆是,史密森尼学会
8920,来源地是,中国
8920,类型是,书
8920,媒介是,玉
8920,媒介是,金粉
8921,现藏博物馆是,史密森尼学会
8921,来源地是,中国江西省景德镇
8921,类型是,船只
8921,媒介是,透明釉下钴料瓷器
8924,现藏博物馆是,史密森尼学会
8924,来源地是,中国江西省景德镇
8924,类型是,船舶
8924,媒介是,透明釉下钴料瓷器
8925,现藏博物馆是,史密森尼学会
8925,来源地是,中国江西省景德镇
8925,类型是,船只
8925,媒介是,透明釉下钴料瓷器
8925,媒介是,欠烧
8922,尺寸是,高x宽x深：4.2 x 7.3 x 14.6厘米（1又5/8 x 2又7/8 x 5又3/4英寸）
8922,现藏博物馆是,史密森尼学会
8922,来源地是,中国
8922,类型是,雕塑
8922,媒介是,寿山石
8927,现藏博物馆是,史密森尼学会
8927,来源地是,中国
8927,类型是,船只
8927,媒介是,透明釉下钴料瓷器
8926,尺寸是,高 × 直径：5 × 15 厘米（2 × 5 15/16 英寸）
8926,现藏博物馆是,史密森尼学会
8926,来源地是,中国
8926,类型是,船只
8926,媒介是,青白釉瓷器
8926,媒介是,金漆修复
8928,现藏博物馆是,史密森尼学会
8928,来源地是,中国江西省景德镇
8928,类型是,船只
8928,媒介是,透明釉下钴料瓷器
8923,创作者是,仇英
8923,尺寸是,H x W（图像）：22.2 x 105.3厘米（8 3/4 x 41 7/16英寸）
8923,现藏博物馆是,史密森尼学会
8923,来源地是,中国
8923,类型是,绘画
8923,媒介是,纸本水墨设色
8929,尺寸是,高 x 宽 x 深：0.3 x 9 x 9 厘米（1/8 x 3 9/16 x 3 9/16 英寸）
8929,现藏博物馆是,史密森尼学会
8929,来源地是,中国
8929,类型是,书
8929,媒介是,玉石
8929,媒介是,金粉
8930,尺寸是,高 x 宽 x 深（整体）：4.4 x 4.2 x 0.4 厘米（1 3/4 x 1 5/8 x 3/16 英寸）
8930,现藏博物馆是,史密森尼学会
8930,来源地是,中国
8930,类型是,珠宝与饰品
8930,媒介是,玉
8932,尺寸是,高 x 宽 x 深（整体）：10.3 x 5.2 x 0.6 厘米（4 1/16 x 2 1/16 x 1/4 英寸）
8932,现藏博物馆是,史密森尼学会
8932,来源地是,中国
8932,类型是,仪式用品
8932,媒介是,玉
8931,尺寸是,高 x 宽 x 深（整体）：2.1 x 1.9 x 0.5 厘米（13/16 x 3/4 x 3/16 英寸）
8931,现藏博物馆是,史密森尼学会
8931,来源地是,中国
8931,类型是,珠宝与饰品
8931,媒介是,玉
8934,现藏博物馆是,史密森尼学会
8934,来源地是,中国江西省景德镇
8934,类型是,船只
8934,媒介是,透明釉下钴料瓷器
8933,尺寸是,高 x 宽（整体）：4.8 x 4.6 厘米（1 7/8 x 1 13/16 英寸）
