Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Cicada (chan),,China,206 BCE-220 CE,Glass,H x W x D: 5.6 x 3.1 x 0.9 cm (2 3/16 x 1 1/4 x 3/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.279.2",,,Jewelry and Ornament,,,,,All_images\image3220.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.279.2_001
"Base fragment, badly chipped and with ""rusty"" stain",,China,ca. 1740,Porcelain with cobalt pigment under clear glaze,,Gift of Dr. H. A. van Oort,,,Vessel,,,,,All_images\image3221.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2710_1
Clay ding with lid,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image3222.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-889a-b_1-000001
Fragment of dish with part of foot rim,,"Longquan, Zhejiang province, China",late 14th century,Stoneware with celadon glaze,,Gift of Myron B. Smith,,,Vessel,,,,,All_images\image3223.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1016_1
Ornament in the form of a bird,,China,618-907,Jade,H x W x D: 4.5 x 7.6 x 2 cm (1 3/4 x 3 x 13/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3224.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6891_10
Pendant (can) in the form of a silkworm,,China,2nd century BCE-2nd century CE,Jade,H x W x D: 10.3 x 2 x 0.9 cm (4 1/16 x 13/16 x 3/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3225.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7309_29
Inkstick (used),,"Anhui province, China",1818 or 1878,Soot and glue with gold pigment,H x W: 7.3 x 1.8 cm (2 7/8 x 11/16 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3226.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7777_11
Inkstick (used),,"Anhui province, China",1806,Soot and glue with gold pigment and seed pearl,H x W: 6.5 x 1.7 cm (2 9/16 x 11/16 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3227.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7776_17
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3228.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1092_1
"Bowl, fragment",,"Jingdezhen, Jiangxi province, China",late 16th century,Porcelain with cobalt decoration under clear colorless glaze,,Gift of Miss. Elizabeth Lyons,,,Vessel,,,,,All_images\image3229.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-631_1-000001
Ornament,,China,600-800,Jade,H x W x D: 5 x 5.1 x 2.4 cm (1 15/16 x 2 x 15/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3230.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7383_32
Head ornament,,China,4th century,Jade,H x W x D: 4.8 x 7.9 x 6 cm (1 7/8 x 3 1/8 x 2 3/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3231.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7383_40
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3232.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1078_1
Funerary tile decorated with impressed motifs,,China,50 BCE-50 CE,Unglazed earthenware,H x W x D: 58 × 145.3 × 14.8 cm (22 13/16 × 57 3/16 × 5 13/16 in),Purchase — Charles Lang Freer Endowment,,,Architectural Element,,,,,All_images\image3233.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7757_14
"Dish, fragment of base to rim",,"Nanjing kilns, Zhangzhou city, Fujian province, China",early 19th century,Stoneware with copper-green glaze,,Gift of Charles Nelson Spinks,,,Vessel,,,,,All_images\image3234.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-959_1
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3235.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1086_1
"Bowl, fragment",,"Jingdezhen, Jiangxi province, China",late 16th century,Porcelain with cobalt pigment under colorless glaze,,Gift of Miss. Elizabeth Lyons,,,Vessel,,,,,All_images\image3236.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-628_1-000004
"Bowl fragment with intact profile, incised design",,"Shanglinhu kiln site, Zhejiang province, China",10th century,,,Gift of James Marshall Plumer,,,Vessel,,,,,All_images\image3237.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-841_1
Ring,,China,ca. 1600-1050 BCE,Jade,H x Diam (overall): 0.5 x 13 cm (3/16 x 5 1/8 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image3238.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7648_03
Double chimera,,China,17th-18th century,Jade,H x W x D: 5.6 x 8.3 x 8.2 cm (2 3/16 x 3 1/4 x 3 1/4 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3239.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6026_06
Fragment of base and large part of sides of bowl,,"Probably Shanglinhu kiln site, Zhejiang province, China",10th-11th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image3240.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-243v1
Vase in style of Longquan celadon ware,,China,late 20th century,Porcelain with celadon glaze,,Gift of Thomas Lawton,,,Vessel,,,,,All_images\image3241.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2633_1-000001
"Kanaka Bharadvaja, the Third Venerable Luohan",Formerly attributed to Li Gonglin (傳)李公麟 (ca. 1049-1106),China,14th century,Hanging scroll mounted on panel; ink on silk,H x W (image): 128.1 x 56.9 cm (50 7/16 x 22 3/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image3242.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8277_06
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3243.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1090_1
Funerary tile,,China,100 BCE-100 CE,Unglazed earthenware,H x W x D: 20 × 93.2 × 13.9 cm (7 7/8 × 36 11/16 × 5 1/2 in),Purchase — Charles Lang Freer Endowment,,,Architectural Element,,,,,All_images\image3244.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8536_23
Fragment of base of bowl,,"Jingdezhen, Jiangxi province, China",late 17th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3245.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-575_1
Fragment of base of dish,,"Jingdezhen, Jiangxi province, China",early 19th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3246.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-548_1
Leaning on a Staff Chanting a Poem,Pu Ru (1895-1963),China,ca. 1945,Ink and color on paper,H x W (image): 121.9 × 31.7 cm (48 × 12 1/2 in),Gift of Tao-tai Hsia and Gloria Hsia,,,Painting,,,,,All_images\image3247.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2018.20_001
Inkstick (used),,"Anhui province, China",19th century,Soot and glue with gold pigment and lacquer,H x W: 7 x 1.9 cm (2 3/4 x 3/4 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3248.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7777_13
Bone ornament,,China,ca. 1200-900 BCE,Bone,H x W: 9.7 x 4.3 cm (3 13/16 x 1 11/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.260.2",,,Jewelry and Ornament,,,,,All_images\image3249.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.260.2_001
Fragment of the base of a dish or bowl,,"Jingdezhen, Jiangxi province, China",early 18th century,Porcelain with cobalt pigment under clear glaze,,Gift of The Toledo Museum of Art,,,Vessel,,,,,All_images\image3250.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1025.198_001
Ram,,China,ca. 19th century,Jade,H x W x D: 5.7 x 8.7 x 3.9 cm (2 1/4 x 3 7/16 x 1 9/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3251.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6025_08
"Bowl with hole in bottom, in at least 22 pieces but repaired in field",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image3252.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2644_1-000001
Fragment of base of cup,,"Jingdezhen, Jiangxi province, China",mid 17th century,,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3253.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-529_1
Dog,,China,1700--1911,Jade,H x W x D: 3.1 x 7.6 x 3.8 cm (1 1/4 x 3 x 1 1/2 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3254.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7418_39
Bear,,China,2nd century BCE-2nd century CE,Jade (nephrite),H x W x D: 2.4 x 3.3 x 1.6 cm (15/16 x 1 5/16 x 5/8 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3255.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7383_29
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3256.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1076_1
River Landscape After Snow,Style of Wang Wei (ca. 701-761),China,17th-18th century,Ink and color on silk,H x W (image): 28.8 x 117.2 cm (11 5/16 x 46 1/8 in),Gift of Eugene and Agnes E. Meyer,,,Painting,,,,,All_images\image3257.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7477_37
Ritual wine vessel (hu) with cover,,China,2nd-1st century BCE,Bronze,H x W: 24.5 x 18.5 cm (9 5/8 x 7 5/16 in),Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image3258.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7597_05
Miniature reproduction of neolithic Yangshao-type painted pottery ; Spherical jar with two low handles and offset neck,,China,20th century,,,Gift of Alice and Halsey North,,,Vessel,,,,,All_images\image3259.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3882_1-000001
Tongue amulet in the form of a cicada (hanchan),,China,100 BCE-100 CE,Jade (nephrite),H x W x D: 5.4 x 2.8 x 0.8 cm (2 1/8 x 1 1/8 x 5/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image3260.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5749_09
Lid of box,,"Jingdezhen, Jiangxi province, China",mid 16th century,Porcelain with cobalt pigment under clear glaze,,Gift of John A. Pope,,,Container,,,,,All_images\image3261.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-948_1-000001
Inkstick in the form of a ruler,,"Anhui province, China",1814,Soot and glue with gold and green pigment,H x W: 13.5 x 2.2 cm (5 5/16 x 7/8 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3262.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7776_27
Scholar's rock,,China,17th-19th century,Lingbi limestone with wooden base,H x W x D (includes mount): 49 x 50 x 28 cm (19 5/16 x 19 11/16 x 11 in),Gift of C.C. Wang,,,Sculpture,,,,,All_images\image3263.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5757_10
Elephant,,China,12th-13th century,Jade,H x W x D: 4.1 x 9.3 x 4.4 cm (1 5/8 x 3 11/16 x 1 3/4 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3264.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7418_30
Fragment of a bowl,,"Jingdezhen, Jiangxi province, China",1644-1911,Porcelain with cobalt pigment under clear glaze,,Gift of Helen D. Ling,,,Vessel,,,,,All_images\image3265.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-997_001
Blue-and-white bowl fragment,,"Jingdezhen, Jiangxi province, China",1424-1435,Porcelain with cobalt pigment under clear glaze,,Gift of Hershel V. Johnson,,,Vessel,,,,,All_images\image3266.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-242_1-000001
Vessel wall (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3267.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1093_1
"Stele at the Office of the Censorate (back side), in standard script 唐御史臺精舍碑(背)",,China,inscription: 723; rubbing: 20th century,Ink on paper,H x W: 100.7 x 66.3 cm (39 5/8 x 26 1/8 in),Gift of Peking University,,,Rubbing,,,,,All_images\image3268.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_12
"White Clouds and the Sound of Water and Pines, after Zhao Mengfu",Gu Kui (active mid-19th century),China,1847,Ink and color on paper,H x W (image): 23.4 x 32.4 cm (9 3/16 x 12 3/4 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image3269.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7449_42
Coin Casting Mold,,China,206 BCE-9 CE,,H x W x D: 6.3 x 6.6 x 7 cm (2 1/2 x 2 5/8 x 2 3/4 in),Gift of Mr. and Mrs. Erwin Harris,,,Tool and Equipment,,,,,All_images\image3270.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3934_1
Pendant in the form of a frog,,China,,Marble,H x W x D (overall): 4 x 4.9 x 8.5 cm (1 9/16 x 1 15/16 x 3 3/8 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Jewelry and Ornament,,,,,All_images\image3271.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5725_03
Section of bottle neck,,"Shanglinhu kiln site, Zhejiang province, China",10th century,,,Gift of James Marshall Plumer,,,Vessel,,,,,All_images\image3272.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-851_1
Inkstick,,"Anhui province, China",19th century,Soot and glue with gold pigment,H x W: 9 x 2.2 cm (3 9/16 x 7/8 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3273.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7777_15
"Fragment, flat, possibly part of a base",,China,ca. 1740,Porcelain with cobalt pigment under clear glaze,,Gift of Dr. H. A. van Oort,,,Vessel,,,,,All_images\image3274.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2708_1
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image3275.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1122.1_1
Fragment of base of bowl,,"Quanzhou city, Fujian province, China",early 19th century,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3276.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-610_1
Three goats (san yang kai tai),,China,1600-1900,Jade,H x W x D: 7.8 x 14.4 x 6.8 cm (3 1/16 x 5 11/16 x 2 11/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image3277.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7402_27
"Base of cup, fragment",,"Jingdezhen, Jiangxi province, China",late 16th-early 17th century,Porcelain with cobalt pigment under clear glaze,,Gift of John A. Pope,,,Vessel,,,,,All_images\image3278.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-944_1
Fragment of base of bowl,,"Jingdezhen, Jiangxi province, China",,Porcelain with cobalt pigment under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3279.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-592_1
Rhyton in the shape of a duck,,China,20th century,Earthenware with lead-silicate glazes tinted with iron and copper,H x W: 12.4 x 17.2 cm (4 7/8 x 6 3/4 in),Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image3280.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7735_18
Tongue amulet in the form of a cicada,,China,206 B.C.-220 CE,Glass,H x W x D: 3.9 x 2.2 x 1.1 cm (1 9/16 x 7/8 x 7/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.279.3",,,Ceremonial Object,,,,,All_images\image3281.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.279.3_003
"Bottle or ewer, fragment of wall",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image3282.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-151_2
Chinese tin foil fragment,,"Changsha Tomb site, China",,Metal,,Gift of the John Hadley Cox Archaeological Study Collection,,,Natural Material,,,,,All_images\image3283.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-X-20
Inkstick (used),,"Anhui province, China",19th century,Soot and glue with gold pigment and lacquer,H x W: 7.1 x 1.8 cm (2 13/16 x 11/16 in),Gift of Marguerite Church,,,Tool and Equipment,,,,,All_images\image3284.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7776_23
"Green Mountains and Red Trees, after Lu Zhi",Gu Kui (active mid-19th century),China,1847,Ink and color on paper,H x W (image): 23.4 x 32.4 cm (9 3/16 x 12 3/4 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image3285.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7449_43
Clear Autumn over Hills and Streams,Formerly attributed to Guo Xi (傳)郭熙 (ca. 1001-1090),China,ca. 1600?,Ink and color on silk,H x W: 190.7 x 105.8 cm (75 1/16 x 41 5/8 in),Gift of Eugene and Agnes E. Meyer,,,Painting,,,,,All_images\image3286.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5026_12
Disk (bi),,China,ca. 1600 BCE-1050 CE,Jade,H x Diam (overall): 0.9 x 10.1 cm (3/8 x 4 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image3287.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-rls_3787
Base of small dish,,"Jingdezhen, Jiangxi province, China",late 16th century,Porcelain with cobalt under transparent glaze,,"Gift of John B. Trevor, Jr.",,,Vessel,,,,,All_images\image3288.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-537_1
Returning Home in Wind and Snow,Possibly by Dai Jin (1388-1462),China,15th century,Ink and color on silk,H x W (image): 145.6 x 80.3 cm (57 5/16 x 31 5/8 in),Gift of Elizabeth Meyer Lorentz,,,Painting,,,,,All_images\image3289.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5642_13
