Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image676.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-382_1
Rubbing from an individual piece of the Duanfang (Tuan-fang) altar set of bronzes in the Metropolitan Museum of Art,,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image677.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8446_19
Necklace bead,,China,,Glass,H x W x D: 1.5 x 1.2 x 1.2 cm (9/16 x 1/2 x 1/2 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.45",,,Jewelry and Ornament,,,,,All_images1.0\image678.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.264.45_001
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image679.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-351_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image680.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-323_1
Mirror,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Mirror,,,,,All_images1.0\image681.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-166_1-000001
Lacquer tray,,China,1100-1279,"Lacquer over wood, with metal rim",H x W: 2.8 x 27.4 cm (1 1/8 x 10 13/16 in),Gift of Arthur M. Sackler,,,Container,,,,,All_images1.0\image682.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7392_13
Necklace bead,,China,618-907,Glass,H x Diam (overall): 2.2 x 1 cm (7/8 x 3/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.25",,,Jewelry and Ornament,,,,,All_images1.0\image683.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.264.25_001
Garment hook,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image684.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8513_09
Mirror,,China,,Bronze,Diam x D: 10 x 0.5 cm (3 15/16 x 3/16 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image685.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-46_1-000001
"Sword. Inscription :For the precious use of ...""",,China,,Bronze,,,,,Weapon and Armament,,,,,All_images1.0\image686.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-120_1-000001
Dagger-axe,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image687.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-139_1-000001
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image688.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-319_1
Ornament,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image689.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-250
Arrowhead,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image690.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8512_19
Tiger-shaped ornament,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image691.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-186_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image692.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-376_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image693.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-320_1
Figure of an animal,,China,,Glass,H x W x D: 2.8 x 1 x 1.6 cm (1 1/8 x 3/8 x 5/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.36",,,Sculpture,,,,,All_images1.0\image694.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.264.36_001
Limestone tomb slab. The relief is executed in intaglio,,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image695.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8507_07
Tea Wrapper,,China,,Ink and silver foil on paper,H x W: 52.5 x 113.3 cm (20 11/16 x 44 5/8 in),Gift of Charles and Catherine Page,,,Costume and Textile,,,,,All_images1.0\image696.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8515_09
Mirror,,China,,Bronze,Diam x D: 10.6 x 0.5 cm (4 3/16 x 3/16 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image697.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-43_1-000001
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image698.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-371_1
Mirror,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Mirror,,,,,All_images1.0\image699.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-164_1-000001
Dagger-axe,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image700.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-144_1-000001
"Rubbing of stone sculpture at the Pin-yang Cave, Lung-men, Honan. Designs on the low platform on the floor of the cave.",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image701.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8481_15
Spearhead; broken and mutilated,,China,,Bronze,,Gift of Paul E. Manheim,,,Weapon and Armament,,,,,All_images1.0\image702.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-62_1-000001
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image703.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-360_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image704.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-309_1
"2 Fragments glued together, making approximately 1/2 a wine cup",,China,,,,Gift of John de Bry,,,Vessel,,,,,All_images1.0\image705.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2740_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image706.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-317_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image707.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-344_1
Garment hook,,China,,Bone,H x W x D: 17.7 x 1 x 1.9 cm (6 15/16 x 3/8 x 3/4 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images1.0\image708.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7624_06
Arrowhead,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image709.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8511_05
Cylinder,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Unclassified,,,,,All_images1.0\image710.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-272
Sword guard (?),,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image711.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-229_1-000001
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image712.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-315_1
Sword hilt,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image713.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-266_1
Pair of rings,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Unclassified,,,,,All_images1.0\image714.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-270a-b
Garment hook,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image715.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-202_1
Tea Wrapper,,China,,Ink and silver foil on paper,H x W: 54 x 55.2 cm (21 1/4 x 21 3/4 in),Gift of Charles and Catherine Page,,,Costume and Textile,,,,,All_images1.0\image716.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8515_03
Dagger-axe,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image717.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-138_1-000001
Sword,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image718.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-127_1-000001
Garment hook,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image719.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-195_1
"1 of rubbings of stone sculpture at Caves 2 and 3, T'ienlung-shan, Shansi province (FSC-R-329 through FSC-R-340)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image720.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8495_12
Mirror,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Mirror,,,,,All_images1.0\image721.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-161_1-000001
"1 of rubbings of stone relief sculpture at the Lien-hua Cave, Lung-men, Honan province. (FSC-R-273 through FSC-R-281)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image722.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8481_27
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image723.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-362_1
"Buddhist memorial stele, split in two parte, front and back",,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image724.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8506_12
Finial,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image725.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-155_1-000001
Garment hook,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image726.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-196_1
Libation bowl,,China,618-907,Glass,H x Diam (overall): 12 x 16.3 cm (4 3/4 x 6 7/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.574.2",,,Vessel,,,,,All_images1.0\image727.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.574.2_001
Modern copy of a Han dynasty ceremonial vessel of the type chia,,China,,Bronze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images1.0\image728.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8522_18
Tip of bronze blade,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image729.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-292-000002
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image730.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-341_1
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image731.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-353_1
Bronze mirror; modern,,China,,Bronze,Diam x D: 7.3 x 0.6 cm (2 7/8 x 1/4 in),Gift of Dr. David Challinor,,,Mirror,,,,,All_images1.0\image732.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8504_13
"Fresco, one in set of four",,China,,Fresco,H x W (overall): 26.7 x 20.3 cm (10 1/2 x 8 in),Acquired under the guidance of the Carl Whiting Bishop expedition,,,Painting,,,,,All_images1.0\image733.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8509_18
Arrowhead,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image734.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8512_10
Lacquered leather box,,China,,Lacquered leather with metal clasp,H x W x D: 6.1 x 33.2 x 18.6 cm (2 3/8 x 13 1/16 x 7 5/16 in),,,,Container,,,,,All_images1.0\image735.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8514_28
Mirror,,China,,Bronze,Diam x D: 11.1 x 0.7 cm (4 3/8 x 1/4 in),Purchase — Charles Lang Freer Endowment,,,Mirror,,,,,All_images1.0\image736.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-47_1-000001
Tea Wrapper,,China,,Ink and silver foil on paper,H x W: 51.1 x 113.1 cm (20 1/8 x 44 1/2 in),Gift of Charles and Catherine Page,,,Costume and Textile,,,,,All_images1.0\image737.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8515_14
"1 of rubbings of stone sculpture at Caves 2 and 3, T'ienlung-shan, Shansi province (FSC-R-329 through FSC-R-340)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image738.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8527_02
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image739.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-340_1
Garment hook,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image740.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-193_1
Ornament,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image741.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-260
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image742.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-380_1
Arrowhead,,China,,Iron,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image743.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-M-40
Mirror,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Mirror,,,,,All_images1.0\image744.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-163_1-000001
"1 of rubbings of stone relief sculpture at the Lien-hua Cave, Lung-men, Honan province. (FSC-R-273 through FSC-R-281)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image745.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8481_22
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image746.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-345_1
Garment hook,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image747.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-225_1
Arrowhead,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image748.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8512_28
"Bodhisattva Avalokiteshvara (Guanyin), Head",,China,,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image749.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8506_24
Knife money,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Exchange Media,,,,,All_images1.0\image750.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-375_1
Arrowhead,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image751.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8513_01
1 of 3 rubbings of inscriptions in an unidentified script carved in stone. (FSC-R-457 through FSC-R-459),,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image752.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8499_24
Celt,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image753.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-222_1
Mirror,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Mirror,,,,,All_images1.0\image754.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-158_1-000001
Ornament,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images1.0\image755.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-251
Tea Wrapper,,China,,Ink and silver foil on paper,H x W: 54 x 75 cm (21 1/4 x 29 1/2 in),Gift of Charles and Catherine Page,,,Costume and Textile,,,,,All_images1.0\image756.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8515_05
