Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1418.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2889_1
Dancing Figure,,"Xinjiang Province, China",10th to 13th century,Pigment on stucco,H x W: 41.6 x 31.7 cm (16 3/8 x 12 1/2 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image1419.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7426_29
Base of small bowl,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1420.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3275_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1421.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2903_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1422.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_17
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1423.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2862_1
Calligraphy in running script,Gaoquan Xingdun (1633-1695),China,1680,Ink on paper,H x W (image): 29.6 x 557.4 cm (11 5/8 x 219 7/16 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images1.0\image1424.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6151_08
Pottery: Unidentified form,,China,,,,Gift of W. Thomas Chase,,,Unclassified,,,,,All_images1.0\image1425.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3288_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1426.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2821_1
Small dish,,China,,,,Gift of Mrs. Henry Noel,,,Vessel,,,,,All_images1.0\image1427.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2774_1-000001
Lower wall of large bowl,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1428.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3815_1
Miniature altar carved on front and both sides,,China,,Stone,H x W x D (overall): 13.4 x 11.1 x 7 cm (5 1/4 x 4 3/8 x 2 3/4 in),Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image1429.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8522_24
Fragment of base showing footring,,China,,,,Gift of Mrs. E. H. Bell,,,Vessel,,,,,All_images1.0\image1430.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3609_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1431.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_03
Pottery: Unidentified form,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1432.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2922_1
Pottery: Unidentified form,,China,,,,Gift of W. Thomas Chase,,,Vessel,,,,,All_images1.0\image1433.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3294_1
Fragment of T'ang-type horse purchased in P.R.C. by donor; object broken on arrival,,China,mid 20th century,,,Gift of W. Thomas Chase,,,Sculpture,,,,,All_images1.0\image1434.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3300
Foot fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1435.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3508_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1436.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2858_1
Rim fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1437.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3515_1
Foot-rim fragment,,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1438.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1112_1-000002
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1439.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2814_1
Epitaph of Yu Shih-hsiung,,China,inscription: 1097,Ink on paper,H x W: 115.3 x 115.5 cm (45 3/8 x 45 1/2 in),Gift of Peking University,,,Rubbing,,,,,All_images1.0\image1440.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7507_20
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1441.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2860_1
"Base, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1442.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1104_1-000002
Unidentified form,,"Zhejiang province, China",11th century,Stoneware with celadon glaze,,Purchase — Charles Lang Freer Endowment,,,Unclassified,,,,,All_images1.0\image1443.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-254v2
Blue-and-white vessel,,China,,,,,,,Vessel,,,,,All_images1.0\image1444.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-965_1
BAse of a bowl,,"Nankang kilns, Jiujiang city, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images1.0\image1445.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-130v1
Body fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1446.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3510_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1447.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_24
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1448.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_01
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1449.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2884_1
"Base, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1450.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1106_1-000002
foot,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1451.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3551_1
Dagger; Inscription -- probably a name,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image1452.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-133_1-000001
Bodhisattva Avalokiteshvara (Guanyin),,China,592,Stone,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image1453.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8507_09
Pottery: Unidentified form,,"Nanshan kilns, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images1.0\image1454.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-141v2
Covered jar,,China,618-907,"Ceramic; wheel-thrown, glazed, and fired",H x Diam (overall): 26.3 x 31 cm (10 3/8 x 12 3/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.334",,,Vessel,,,,,All_images1.0\image1455.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8098_04
Pottery: Unidentified form,,"Yueh kiln site, China",,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1456.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2796_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1457.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2828_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1458.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2909_1
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1459.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1108_1-000002
Bowl,,"Sichuan province, China",1127-1279,Stoneware with white slip under iron glaze; outside mostly unglazed,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images1.0\image1460.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-158v1
Cranes and Plum Blossoms,Yu Li 俞禮 (1862-1922),China,1919,Ink and color on paper,H x W: 243.8 × 120.6 cm (96 × 47 1/2 in),Gift from the Estate of Anna C. Chennault,,,Painting,,,,,All_images1.0\image1461.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-RLS2018.16.1_001
"Storage jar wall, fragment",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1462.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3273_1
rim,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1463.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3538_1
Rubbing of rectangular inkstone with design of waves and tortoise at the top; clouds and constellation around the borders,,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1464.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8499_12
Socketed Dagger-axe; end of blade missing,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image1465.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-150_1-000001
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1466.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1116.3_1-000002
Pottery: Unidentified form,,China,,,,Gift of W. Thomas Chase,,,Vessel,,,,,All_images1.0\image1467.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3296_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1468.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2870_1
Cottage Screened by Pines,Huang Binhong (1865-1955),China,1933,Ink and color on paper,H x W (image): 114.4 x 42.5 cm (45 1/16 x 16 3/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images1.0\image1469.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6898_03
shoulder,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1470.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3560_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1471.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2848_1
Epitaph of Wang Shu,,China,inscription: c. 530; rubbing: 20th century,Ink on paper,H x W: 67.3 x 67.3 cm (26 1/2 x 26 1/2 in),Gift of Peking University,,,Rubbing,,,,,All_images1.0\image1472.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_01
Glass figure of a standing Bodhisattva,,China,,Glass; cast,H x W x D: 19.5 x 6.2 x 4.6 cm (7 11/16 x 2 7/16 x 1 13/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.256.1",,,Sculpture,,,,,All_images1.0\image1473.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8078_13
Small Taoist stele,,China,,Stone,H x W x D (overall): 30 x 15.4 x 11 cm (11 13/16 x 6 1/16 x 4 5/16 in),Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images1.0\image1474.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8521_25
"Bottle, broken and repaired",,"Liulichang kiln site, Chengdu city, Sichuan Province, China",1127-1279,,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images1.0\image1475.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6059_11
"Jar, fragment of wall with angular shoulder",,China,,,,Gift of Richard J. Pearson,,,Vessel,,,,,All_images1.0\image1476.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2785_1
Small dish,,China,,,,Gift of Cecilia and Leandro Locsin,,,Vessel,,,,,All_images1.0\image1477.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3565_1-000001
Rim of small dish,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1478.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3822_1
"Rubbing of cover of burial tablet with title of epitaph engraved on the top, and designs of floral motifs and birds on the sides",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1479.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8497_15
Base of tiny bowl,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1480.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3821_1
Base of small bowl,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1481.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3819_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1482.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2832_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1483.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2880_1
"Large storage jar, fragment of wall",,China,,,,Gift of Richard J. Pearson,,,Vessel,,,,,All_images1.0\image1484.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2784_1
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1485.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_16
Bowl,,"Qionglai, Sichuan province, China",9th-early 10th century,Stoneware with copper-green glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images1.0\image1486.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-175v1
Foot,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1487.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3526_1
Pottery: Unidentified form,,China,,,,Gift of John A. Pope,,,Unclassified,,,,,All_images1.0\image1488.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2928_1
Bird,,China,900-1300,Jade,H x W x D: 4.2 x 8.2 x 6 cm (1 5/8 x 3 1/4 x 2 3/8 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images1.0\image1489.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6892_10
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1490.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2829_1
"1 of rubbings of stone relief sculpture at the Lung-men caves, perhaps the Pin-yang Cave, but not firmly identified. (FSC-R-270 through FSC-R-272)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1491.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8481_21
footrim,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1492.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3532_1
Ch'ung-hsiu Lan-chou ch'eng Pei chi,,China,inscription: 1812,Ink on paper,H x W: 185.1 x 74.3 cm (72 7/8 x 29 1/4 in),Gift of Peking University,,,Rubbing,,,,,All_images1.0\image1493.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7507_29
"1 of rubbings of stone relief sculpture and inscriptions at the Ku-yang Cave, Lung-men, Honan province (FSC-R-282 through FSC-R-310)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1494.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8482_12
Floral ornament,,China,618-907,Glass,H x W x D: 3.9 x 5.9 x 0.5 cm (1 9/16 x 2 5/16 x 3/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.264.6",,,Jewelry and Ornament,,,,,All_images1.0\image1495.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8078_26
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images1.0\image1496.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1120_1-000002
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1497.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2836_1
wall,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1498.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3537_1
Rim fragment of bowl,,China,,,,Gift of John de Bry,,,Vessel,,,,,All_images1.0\image1499.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2743_1
4 rubbings of: a. two interlocking bronze rings of unequal size; b. two interlocking bronze rings of unequal size; c. bronze finial; d. knob on bronze quadrangular socket,,China,,Ink on paper,,,,,Rubbing,,,,,All_images1.0\image1500.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8449_07
Footrim,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1501.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3529_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1502.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2898_1
Bell (pilgrim bell),,China,,Bronze; cast,H x Diam (overall): 22.2 x 7.6 cm (8 3/4 x 3 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.330.2",,,Musical Instrument,,,,,All_images1.0\image1503.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.330.2_001
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1504.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2837_1
Base fragment,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1505.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3503_1
Blue-and-white vessel,,China,,,,,,,Vessel,,,,,All_images1.0\image1506.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-964_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1507.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2891_1
Dagger,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Weapon and Armament,,,,,All_images1.0\image1508.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-131a-b_1-000001
foot,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1509.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3550_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1510.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2893_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1511.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2900_1
Fragment of vessel base and molded foot,,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images1.0\image1512.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3278_1
Pottery: Unidentified form,,China,,,,Gift of Mrs. M. Siber,,,Vessel,,,,,All_images1.0\image1513.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2906_1
