Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
"Box rim, fragment",,"Jiaotanxia kiln site, Hangzhou, Zhejiang province, China",12th-13th century,Stoneware with Guan glaze,,Purchase — Charles Lang Freer Endowment,,,Container,,,,,All_images\image2495.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-212v1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2496.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2750_1
Fragment of neck of cinerary urn,,"Nankang kilns, Jiujiang city, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2497.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-121v2
Jar with two handles,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Stoneware with white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2498.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-168v2
"Stone seal; reads ""Fa-tien li-tao:"" pair of sinuous dragons frame the 4 characters",,China,,Stone,H x W x D (overall): 13.3 x 5.5 x 11 cm (5 1/4 x 2 3/16 x 4 5/16 in),Gift of Mrs. John Alexander Pope,,,Tool and Equipment,,,,,All_images\image2499.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-S-77_1-000001
Large dragon head,,China,,Stone,Weight (overall): 192.8 grams (6.81 oz),Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images\image2500.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8507_01
"Bowl, fragment including rim and foot",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Stoneware with white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2501.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-170v1
Bracelet,,China,206 B.C.-220,Glass,H x W x D: 9.1 x 9.1 x 0.8 cm (3 9/16 x 3 9/16 x 5/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.258.2",,,Jewelry and Ornament,,,,,All_images\image2502.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-LTS1985.1.258.2_001
Garment hook,,China,400-200 BCE,"Bronze, silver, and gold",H x W x D: 10.7 x 2.1 x 1.8 cm (4 3/16 x 13/16 x 11/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2503.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_43
"Couplet in ""stone drum"" calligraphy",Qian Daxin (1728-1804),China,1763,Pair of hanging scrolls; ink on gold-flecked paper,H x W (a: right scroll): 149 x 26.8 cm (58 11/16 x 10 9/16 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2504.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7489_38
Circular tile fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Architectural Element,,,,,All_images\image2505.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-832_1
Garment hook,,China,480-221 BCE,"Bronze, silver, gold, and turquoise",H x W x D: 18.5 x 2.7 x 4.1 cm (7 5/16 x 1 1/16 x 1 5/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2506.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_46
"Base fragment of a bowl, with incised decoration underglaze",,"Nanshan kiln site, Jiangxi province, China",1127-1279,,,Gift of Mrs. Weir Gilmer,,,Vessel,,,,,All_images\image2507.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-137v1
Plaque with two animals,,"Inner Mongolia/Ordos, China",206 BCE-220 CE,Bronze,H x W: 11.5 x 6.9 cm (4 1/2 x 2 11/16 in),Purchase — Charles Lang Freer Endowment,,,Jewelry and Ornament,,,,,All_images\image2508.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7767_11
Large dragon head,,"Anyang (modern day), Hebei province, China",6th century,Stone,Weight (overall): 192.8 grams (6.81 oz),Acquired under the guidance of the Carl Whiting Bishop expedition,,,Sculpture,,,,,All_images\image2509.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8507_02
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2510.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-793_1
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2511.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-659_1
Bowl,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Stoneware with copper-green-tinted white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2512.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-181v1
"Base of bowl, part of footrim which is high and thin",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2513.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3817_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2514.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2751_1
Fragment of base and wall of low vessel,,China,,,,Gift of W. Thomas Chase,,,Vessel,,,,,All_images\image2515.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3878_1
View of Yaofeng,Jiang Shijie (1647-1709),China,1707,Ink on paper,H x W (image): 54 x 24.2 cm (21 1/4 x 9 1/2 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image2516.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5326_03
Rock-Clinging Pines in Clouds and Mist,Huang Binhong (1865-1955),China,ca. 1933,Ink and color on paper,H x W (image): 54.8 x 36.7 cm (21 9/16 x 14 7/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2517.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6883_04
Epitaph of Wang Su in standard script 王素墓誌,,China,inscription: 654; rubbing: 20th century,Ink on paper,H x W: 67.6 x 67.3 cm (26 5/8 x 26 1/2 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2518.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_05
Calligraphy in running script,Gong Xian (ca. 1610-1689),China,ca. 1678,Ink on paper,H x W: 32.9 x 59.1 cm (12 15/16 x 23 1/4 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2519.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_23
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2520.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2760_1
Fragment with rim,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2521.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-649_1
"Rim fragment, number on piece ""west"" D4f",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2522.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-719_1
Buddhist Deity,,China,500-600,Jade,H x W x D: 4.8 x 2.7 x 0.9 cm (1 7/8 x 1 1/16 x 3/8 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image2523.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7309_31
"Small ewer, handle broken",,China,,,,Gift of Cecilia and Leandro Locsin,,,Vessel,,,,,All_images\image2524.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3570_1-000001
"Tile fragment, originally from disc shaped tile",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Architectural Element,,,,,All_images\image2525.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-839_1
Mountain Dwelling in a Sparse Landscape,Huang Binhong (1865-1955),China,ca. 1940,Ink and color on paper,H x W (image): 81 x 31.5 cm (31 7/8 x 12 3/8 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2526.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6883_02
"Rubbing of two circular roof tiles, with inscription in standard script",,China,1909,Ink on paper,H x W: 96.7 x 37.5 cm (38 1/16 x 14 3/4 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2527.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7499_27
Epitaph of Yuan Ting's Wife née Mu,,China,inscription: 518; rubbing. 20th century,Ink on paper,H x W: 67.6 x 67.4 cm (26 5/8 x 26 9/16 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2528.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7502_36
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2529.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1116.1_1-000002
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2530.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2754_1
"Vessel wall, fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2531.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1116.2_1-000002
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2532.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2756_1
"Rim fragment, number on piece ""west"" B7i",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2533.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-770_1
Ding-shaped incense burner leg (fragment),,"Jiaotanxia kiln site, Hangzhou, Zhejiang province, China",1127-1279,Stoneware with Guan glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2534.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-208v1
Rubbing of six sides of a Buddhist pillar engraved with sutras,,China,inscription: 849,Ink on paper,H x W: 162.9 x 115 cm (64 1/8 x 45 1/4 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2535.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_36
Rhinoceros Horn Cup,,China,1600-1800,Rhinoceros horn,H x W x D: 9.4 x 10.5 x 13.6 cm (3 11/16 x 4 1/8 x 5 3/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.562.1",,,Vessel,,,,,All_images\image2536.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8083_23
Figure in the form of a horse head,,China,2nd century BCE-2nd century CE,Serpentine,H x W x D: 2.7 x 5.1 x 1.8 cm (1 1/16 x 2 x 11/16 in),Gift of Arthur M. Sackler,,,Sculpture,,,,,All_images\image2537.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7383_31
The Brush Sings and the Ink Dances,Wang Jiyuan (1895-1975),China,mid-20th century,Ink on paper,H x W: 121.4 x 28.8 cm (47 13/16 x 11 5/16 in),"Gift of The School of Chinese Brushwork, from the Estate of Wang Chi-yuan",,,Calligraphy,,,,,All_images\image2538.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7332_42
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2539.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-815_1
"Vase, red-orange; lined with bright blue enamel; one of pair",,China,,Lacquer (plastic?),,,,,Vessel,,,,,All_images\image2540.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-L-8_1-000001
Surfaces of an octagonal Buddhist pillar,,China,inscriptions: 932,Ink on paper,H x W (each): 120.6 x 33.9 cm (47 1/2 x 13 3/8 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2541.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7503_38
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2542.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2768_1
4 rubbings a. of bronze finial; b. of bronze ornament in the form of a pony; c. of a bronze pommel (?); d. of a bronze ornament in the form of a rider and pony,,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2543.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8446_30
Bottom of saggar - part of FSC-P-857,,"Shanglinhu kiln site, Zhejiang province, China",10th century,,,Gift of James Marshall Plumer,,,Tool and Equipment,,,,,All_images\image2544.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-858
Urn,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2545.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2643_1-000001
"Ceremonial vessel of the type ting, with cover. 7 pieces, sliced.",,China,,Bronze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2546.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8521_01
"Dish, fragment",,"Liulichang kiln site, Chengdu, Sichuan province, China",1127-1279,Sroneware with white slip under clear glaze,,Gift of Dr. David C. Graham,,,Vessel,,,,,All_images\image2547.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-165v1
Saddled horse,,"Inner Mongolia/Ordos, China",220-589,Bronze,H x W: 3.7 x 4.6 cm (1 7/16 x 1 13/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2548.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7706_11
Emperors of Antiquity,Formerly attributed to Guanxiu (傳)貫休 (822-912),China,16th century,Hanging scroll; ink and color on silk,H x W (image): 106.4 x 55.6 cm (41 7/8 x 21 7/8 in),Gift of Mrs. Ruth Meyer Epstein,,,Painting,,,,,All_images\image2549.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5806_13
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2550.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-786_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2551.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-794_1
"1 of rubbings of stone relief sculpture at the Lung-men caves, some probably at the Ku-yang Cave; but they cannot be precisely identified from published material. (FSC-R-311 through FSC-R-328)",,China,,Ink on paper,,,,,Rubbing,,,,,All_images\image2552.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8483_13
"Rim fragment, number of piece Rm",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2553.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-724_1
"Rim fragment, number on piece ""west"" D4e",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2554.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-755_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2555.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-803_1
Pipe bowl,,China,17th-19th century,Bronze or brass,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Tool and Equipment,,,,,All_images\image2556.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-B-247_1
"Bowl rim, fragment",,"Jiaotanxia kiln site, Hangzhou, Zhejiang province, China",12th-13th century,Stoneware with Guan glaze,,Purchase — Charles Lang Freer Endowment,,,Vessel,,,,,All_images\image2557.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-218v1
Base (broken),,China,206 BCE-220 CE,"Bronze, gilding",H x W: 6.9 x 7.5 cm (2 11/16 x 2 15/16 in),Gift of Charles Lang Freer,,,Unclassified,,,,,All_images\image2558.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8531_14
Ritual vessel (gu),,China,1100-1000 BCE,Bronze,H x W: 30.9 x 17.8 cm (12 3/16 x 7 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2559.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_33
"Mouth rim or lip, vessel fragment",,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2560.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1099_1-000002
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2561.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-799_1
"Base of small bowl, fragment: broad flat footrim",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2562.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3277_1
Round five-spurred firing support,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Unglazed stoneware,,Gift of Dr. David C. Graham,,,Tool and Equipment,,,,,All_images\image2563.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-189v1
Vessel,,China,ca. 1100-1000 BCE,Bronze Cast,H x W x D: 24.3 x 21.7 x 14.6 cm (9 9/16 x 8 9/16 x 5 3/4 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2564.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6352_05
"Green-glazed ware, body sherd, molded lotus-petal pattern",,China,,,,Gift of John A. Pope,,,Vessel,,,,,All_images\image2565.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3541_1
Fragment of neck and shoulder of bottle,,"Shanglinhu kiln site, Zhejiang province, China",10th century,,,Gift of James Marshall Plumer,,,Vessel,,,,,All_images\image2566.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-852
Fragment of jar wall,,"Lantau island, Hong Kong, China",,,,Gift of Brian Johnson,,,Vessel,,,,,All_images\image2567.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1129_1
Figure of Guanyin,,China,618-907,Bronze; cast,H x W x D: 52 x 23.2 x 20.6 cm (20 1/2 x 9 1/8 x 8 1/8 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.333",,,Sculpture,,,,,All_images\image2568.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8098_03
Rubbing of a stone statue of Guanyin with an inscription dated to 571,,China,inscription on statue: 571,Ink on paper,H x W: 64.5 x 37.7 cm (25 3/8 x 14 13/16 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2569.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7508_29
Scholar Strolling in the Hills and Streams,Lu Hui (1851-1920),China,1888,Ink and color on paper,H x W (image): 18.5 x 51.5 cm (7 5/16 x 20 1/4 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image2570.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7413_28
Finial,,China,,Bronze,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Jewelry and Ornament,,,,,All_images\image2571.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8513_06
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2572.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-824_1
"Rim fragment, number on piece ""west"" D4b",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2573.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-703_1
Vessel mouth rim or lip (fragment),,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2574.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1096_1-000002
